,Name,Link
1012,"Authentication, Authorization, and Identity with Vault (Google Cloud)",https://coursera.org/learn/googlecloud-authentication-authorization-and-identity-with-vault-nv0md
1013,Auto Machine Learning (AutoML) Using AutoGluon (Coursera Project Network),https://coursera.org/learn/automl-using-autogluon
1014,AutoML avec AutoKeras - Classification d'images (Coursera Project Network),https://coursera.org/learn/automl-autokeras-classification
1015,AutoML con Pycaret y TPOT (Coursera Project Network),https://coursera.org/learn/automl-pycaret-tpot
1016,AutoML for Computer Vision with Microsoft Custom Vision (Coursera Project Network),https://coursera.org/learn/automl-computer-vision-microsoft-custom-vision
1017,AutoML tools for data science (Coursera Project Network),https://coursera.org/learn/automl
1018,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep (Autodesk),https://coursera.org/learn/autodesk-autocad-design-drafting
1019,Autodesk Certified Professional: Civil 3D for Infrastructure Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-civil-3d-infrastructure-design
1020,Autodesk Certified Professional: Inventor for Mechanical Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-inventor-mechanical-design
1021,Autodesk Certified Professional: Revit for Architectural Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-revit-architectural-design
1022,Autodesk Certified Professional: Revit for Structural Design Exam Prep (Autodesk),https://coursera.org/learn/autodesk-revit-for-structural-design-exam-prep
1023,Autodesk Fusion 360 Integrated CAD/CAM/CAE (Autodesk),https://coursera.org/learn/fusion-360-integrated-cad-cam-cae
1024,Autoencoders y eventos extremadamente infrecuentes (Coursera Project Network),https://coursera.org/learn/autoencoders-y-eventos-extremadamente-infrecuentes
1025,Autoliderazgo y gestión de emociones para avanzar en desafíos complejos (Universidad de los Andes),https://coursera.org/learn/autoliderazgo-gestion-emociones
1026,Automate Approval Process with SharePoint & Power Automate (Coursera Project Network),https://coursera.org/learn/automate-approval-process-sharepoint-power-automate
1027,Automate Cybersecurity Tasks with Python (Google),https://coursera.org/learn/automate-cybersecurity-tasks-with-python
1028,Automate Doc Review Process with SharePoint & Power Automate (Coursera Project Network),https://coursera.org/learn/automate-document-review-process-sharepoint-power-automate
1029,Automate Equipment Ordering Prep Process with Power Automate (Coursera Project Network),https://coursera.org/learn/automate-equipment-ordering-prep-process-power-automate
1030,Automate Validation using the Data Validation Tool (DVT) (Google Cloud),https://coursera.org/learn/googlecloud-automate-validation-using-the-data-validation-tool-dvt-alst2
1031,Automate an e-commerce web application using Selenium & Java (Coursera Project Network),https://coursera.org/learn/automate-e-commerce-web-application-using-selenium-java
1032,Automate tasks and processes with Jira (Coursera Project Network),https://coursera.org/learn/automate-tasks-and-processes-with-jira
1033,Automated Machine Learning en Microsoft Power BI (Coursera Project Network),https://coursera.org/learn/automated-machine-learning-powerbi
1034,Automated Machine Learning en Power BI Clasificación (Coursera Project Network),https://coursera.org/learn/automated-machine-learning-powerbi-clasificacion
1035,Automated Reasoning: Symbolic Model Checking (EIT Digital ),https://coursera.org/learn/automated-reasoning-symbolic-model-checking
1036,Automated Reasoning: satisfiability (EIT Digital ),https://coursera.org/learn/automated-reasoning-sat
1037,Automatic Machine Learning with H2O AutoML and Python (Coursera Project Network),https://coursera.org/learn/automatic-machine-learning-h2o-automl-python
1038,Automating Image Processing (MathWorks),https://coursera.org/learn/automating-image-processing
1039,Automating Infrastructure - Chef for DevOps (Whizlabs),https://coursera.org/learn/chef-devops-infrastructure-automation
1040,Automating Real-World Tasks with Python (Google),https://coursera.org/learn/automating-real-world-tasks-python
1041,Automating Response to Phishing with Cortex XSOAR (Google Cloud),https://coursera.org/learn/googlecloud-automating-response-to-phishing-with-cortex-xsoar-bzial
1042,Automating Sales Tasks with Zapier (Coursera Project Network),https://coursera.org/learn/automating-sales-tasks-zapier
1043,Automating Team Communication with Google Sheets and Apps Script (Coursera Project Network),https://coursera.org/learn/automating-team-commmunication-with-google-sheets-and-apps-script
1044,Automating the Deployment of Networks with Terraform (Google Cloud),https://coursera.org/learn/googlecloud-automating-the-deployment-of-networks-with-terraform-ukngs
1045,Automating your BigQuery Data Pipeline with Cloud Dataprep (Google Cloud),https://coursera.org/learn/googlecloud-automating-your-bigquery-data-pipeline-with-cloud-dataprep-l0sun
1046,Automation Business Analysis - Concepts and Principles (UiPath),https://coursera.org/learn/automation-business-analyst
1047,Automation Scripts Using Bash (Coursera Project Network),https://coursera.org/learn/auto-scripts-bash
1048,Automation Techniques in RPA (UiPath),https://coursera.org/learn/automation-techniques-in-rpa
1049,Automation With Salt (Whizlabs),https://coursera.org/learn/automation-with-salt
1050,Automation for Business (Starweaver),https://coursera.org/learn/automation-for-business
1051,Automation in the AWS Cloud (Amazon Web Services),https://coursera.org/learn/automation-in-aws
1052,Automation with Ansible (Whizlabs),https://coursera.org/learn/automation-with-ansible
1053,Automation with Drools: Knowledge-Based Decision Systems (Coursera Project Network),https://coursera.org/learn/automation-with-drools-knowledge-based-decision-systems
1054,Automatiser les tâches de cybersécurité avec Python (Google),https://coursera.org/learn/automatiser-les-taches-de-cybersecurite-avec-python
1055,Automatiza las tareas de ciberseguridad con Python (Google),https://coursera.org/learn/automatiza-las-tareas-de-ciberseguridad-con-python
1056,Automize Business Communication using Power Automate (Coursera Project Network),https://coursera.org/learn/automize-business-communication-power-automate
1057,Automize Monthly Report Creation with Power Automate (Coursera Project Network),https://coursera.org/learn/automize-monthly-report-creation-power-automate
1058,Autonomous Aerospace Systems (Università di Napoli Federico II),https://coursera.org/learn/autonomous-aerospace-systems
1059,"Autoridad, dirección y liderazgo (Universidad Nacional Autónoma de México)",https://coursera.org/learn/autoridad
1060,Autoscaling TensorFlow Model Deployments with TF Serving and Kubernetes (Google Cloud),https://coursera.org/learn/googlecloud-autoscaling-tensorflow-model-deployments-with-tf-serving-and-vj8t1
1061,Autoscaling an Instance Group with Custom Cloud Monitoring Metrics (Google Cloud),https://coursera.org/learn/googlecloud-autoscaling-an-instance-group-with-custom-cloud-monitoring-met-fi8bm
1062,Avatar Psychology for Designers (Michigan State University),https://coursera.org/learn/avatar-psychology-for-designers
1063,Averaged-Switch Modeling and Simulation (University of Colorado Boulder),https://coursera.org/learn/averagedswitchmodelingandsimulation
1064,Avoid Overfitting Using Regularization in TensorFlow (Coursera Project Network),https://coursera.org/learn/tensorflow-regularization-avoid-overfitting
1065,Avoiding Bias (Arizona State University),https://coursera.org/learn/avoidingbias
1066,Avoiding Data Science Pitfalls (Coursera Project Network),https://coursera.org/learn/ds-pitfalls
1067,Avoiding Ethical Pitfalls in the Tech Industry (University of Colorado Boulder),https://coursera.org/learn/avoiding-ethical-pitfalls-in-the-tech-industry
1068,Avoir plus d’abonnés sur Twitter en publiant un vidéo tweet (Coursera Project Network),https://coursera.org/learn/avoir-plus-d-abonnes-sur-twitter-en-publiant-des-videos-tweets
1069,Awwvision: Cloud Vision API from a Kubernetes Cluster (Google Cloud),https://coursera.org/learn/googlecloud-awwvision-cloud-vision-api-from-a-kubernetes-cluster-8gdep
1070,Azure Data Engineer con Databricks y Azure Data Factory (Coursera Project Network),https://coursera.org/learn/azure-data-engineer-databricks-data-factory
1071,Azure Data Factory : Implement SCD Type 1 (Coursera Project Network),https://coursera.org/learn/azure-data-factory-scd-1
1072,Azure Data Lake Storage Gen2 and Data Streaming Solution (Microsoft),https://coursera.org/learn/azure-data-lake-storage-gen2-and-data-streaming-solution
1073,Azure Devops: Introduction to CI/CD with Visual Studio (Coursera Project Network),https://coursera.org/learn/rudi-hinds-azure-devops-introduction-to-ci-cd-with-visual-studio
1074,Azure Infrastructure Fundamentals (LearnQuest),https://coursera.org/learn/azure-infrastructure
1075,"Azure Synapse Analytics: desde el DWH, hasta PowerBI y Spark (Coursera Project Network)",https://coursera.org/learn/synapse-analytics-dwh-powerbi-spark
1076,Azure Synapse SQL Pool - Implement Polybase (Coursera Project Network),https://coursera.org/learn/azure-sql-pool-polybase
1077,"Azure: Compute, Storage, and Database Security (Whizlabs)",https://coursera.org/learn/azure-compute-storage-and-database-security
1078,Azure: Create a Virtual Machine and Deploy a Web Server (Coursera Project Network),https://coursera.org/learn/azure-create-a-virtual-machine-and-deploy-a-web-server
1079,Azure: Identity and Access Management (Whizlabs),https://coursera.org/learn/azure-identity-and-access-management
1080,Azure: Network Security (Whizlabs),https://coursera.org/learn/azure-network-security
1081,Azure: Security Operations Management (Whizlabs),https://coursera.org/learn/azure-security-operations-management
1082,Azure: create a REST API using NodeJS Serverless Functions (Coursera Project Network),https://coursera.org/learn/azure-create-a-rest-api-using-nodejs-serverless-functions
1083,Azure: deploy a Web Server using the Container Registry (Coursera Project Network),https://coursera.org/learn/azure-deploy-a-web-server-using-the-container-registry
1084,BIM Application for Engineers (National Taiwan University),https://coursera.org/learn/bim-application
1085,BIM Fundamentals for Engineers (National Taiwan University),https://coursera.org/learn/bim-fundamentals
1086,BMC and Start-up Funding for Early-Stage Start-ups (Coursera Project Network),https://coursera.org/learn/bmc-and-start-up-funding-for-early-stage-start-ups
1087,Back-End Developer Capstone (Meta),https://coursera.org/learn/back-end-developer-capstone
1088,Back-end Application Development Capstone Project (IBM),https://coursera.org/learn/backend-development-capstone-project
1089,Backend Development for .Net Full Stack (Board Infinity ),https://coursera.org/learn/backend-development-dot-net-fullstack
1090,Backend Development using ASP.Net (Board Infinity ),https://coursera.org/learn/backend-development-with-asp-dot-net
